recency,frequency,monetary
265,1,415.96
50,1,37.58
448,1,70.12
275,1,107.9
247,1,147.16
265,1,54.09
262,1,95.56
65,1,148.03
584,1,25.86
83,1,329.02
293,1,163.25
373,1,37.24
310,1,100.0
545,1,138.26
324,1,40.0
116,1,208.87
251,1,54.09
579,1,103.93
166,1,67.22
282,1,194.85
301,1,45.0
306,1,34.0
296,1,1101.51
501,1,317.31
426,1,96.71
148,1,161.55
308,1,50.09
311,1,56.0
52,1,113.42
301,1,54.36
115,1,143.75
181,1,110.4
308,1,66.67
296,1,106.17
233,1,138.6
55,1,83.79
366,1,57.82
110,1,242.48
205,1,208.87
392,1,85.16
366,1,46.69
185,1,148.49
47,1,527.23
475,1,91.19
316,1,34.0
496,1,79.19
438,1,345.05
354,1,361.45
520,1,128.64
521,1,84.05
95,1,72.78
98,1,115.08
372,1,160.37
498,1,100.95
362,1,77.57
52,1,41.88
430,1,31.75
277,1,107.78
440,1,78.7
48,1,1342.63
98,1,79.61
54,1,93.83
139,1,195.89
377,1,12.44
368,1,112.14
57,1,98.23
61,1,209.46
98,1,342.16
311,1,203.08
180,1,91.49
365,1,106.38
352,1,225.57
482,1,91.76
56,1,57.89
71,1,135.76
317,1,231.27
557,1,318.44
105,1,176.36
359,1,200.71
376,1,85.11
221,1,90.75
410,1,66.01
210,1,77.57
428,1,178.58
159,1,33.03
548,1,4950.34
439,1,108.1
311,1,37.09
190,1,107.14
195,1,42.22
269,1,400.18
256,2,71.34
63,1,90.34
452,1,41.59
204,1,78.81
183,1,368.47
182,1,27.29
140,1,631.8
259,1,112.39
325,1,24.17
126,1,399.49
490,1,111.18
269,1,76.98
576,1,93.48
272,1,56.95
412,1,528.7
417,1,126.02
193,1,332.89
250,1,97.0
552,1,305.19
107,1,29.21
350,1,233.64
556,1,29.51
119,1,152.88
415,1,28.78
379,1,246.36
236,1,103.08
373,1,106.16
418,1,58.59
270,1,72.75
451,1,10.84
269,1,26.35
146,1,235.92
426,1,255.71
130,1,54.72
242,1,136.81
459,1,212.02
244,1,57.0
231,1,93.3
256,1,132.13
169,1,63.22
120,1,121.68
75,1,197.44
366,1,338.74
187,1,26.68
453,1,32.6
243,1,163.85
97,1,71.91
216,1,67.11
475,1,63.11
463,1,72.76
536,1,31.17
453,1,141.5
522,1,111.4
48,1,283.53
447,1,55.0
169,1,83.75
216,1,9.78
148,1,78.72
64,1,65.34
136,1,204.46
199,1,53.7
74,1,129.87
424,1,250.0
287,1,28.4
228,1,33.73
527,1,55.95
302,1,121.09
75,1,37.23
336,1,125.75
94,1,40.25
140,1,133.71
205,1,169.87
311,1,74.33
157,1,203.71
92,1,288.76
101,1,112.09
342,1,106.9
200,1,167.92
42,2,263.57
319,1,71.63
306,1,191.23
136,1,77.89
238,1,241.93
56,1,41.54
246,1,121.09
114,1,16.09
80,1,59.82
152,1,17.78
283,1,133.85
564,1,45.86
305,1,59.53
95,1,80.13
317,1,341.0
53,1,75.42
60,1,31.96
417,1,13.41
82,1,194.88
458,1,58.75
311,1,39.84
79,1,153.31
284,1,74.67
328,1,87.76
64,1,267.05
310,3,13.52
602,1,117.24
156,1,378.88
112,1,20.0
80,1,12.6
54,1,454.66
94,1,112.67
224,1,76.65
396,1,38.01
453,1,141.79
409,1,83.2
125,1,67.15
256,1,248.36
201,1,137.4
84,1,99.69
448,1,56.85
314,1,47.69
238,1,385.86
585,1,77.16
290,1,185.93
46,1,79.11
361,1,939.72
306,1,136.3
306,1,69.05
137,1,112.45
104,1,340.82
315,1,365.98
322,1,433.43
294,1,92.57
230,1,195.01
207,1,291.54
384,1,222.17
305,1,64.17
318,1,92.06
553,1,77.98
180,1,176.99
151,1,145.11
592,1,380.75
285,1,190.37
234,1,54.0
168,1,48.62
229,1,33.72
147,1,136.7
454,1,292.39
133,1,169.3
158,1,17.53
266,1,73.43
256,1,34.65
465,1,184.94
87,1,101.3
109,1,36.44
445,1,146.57
284,1,450.53
724,1,71.21
397,1,339.37
50,1,128.77
208,1,405.08
263,1,255.92
135,1,119.66
305,1,76.66
517,1,255.85
74,1,277.0
533,1,129.68
480,1,27.1
607,1,226.11
191,1,116.61
463,1,131.95
401,1,58.01
600,1,23.99
187,1,214.08
230,1,416.48
422,1,431.56
256,1,57.77
60,1,78.42
50,1,42.74
415,1,295.72
181,1,73.28
186,1,108.46
200,1,163.89
310,1,96.32
593,1,40.55
508,1,70.83
295,1,23.15
168,1,164.4
343,1,96.59
152,1,273.69
149,1,137.4
137,1,46.18
143,1,93.36
367,1,22.78
727,1,5.28
412,1,652.92
253,1,214.44
179,1,250.7
56,1,53.37
63,1,784.9
215,1,121.37
105,1,128.8
123,1,103.04
335,1,103.55
202,1,66.81
552,1,21.86
242,1,109.18
97,1,354.45
83,1,26.74
426,1,97.87
375,1,203.93
95,1,82.05
265,1,11.39
293,1,212.1
468,1,639.54
395,1,204.7
262,1,193.53
78,1,85.58
367,1,115.44
131,1,93.75
415,1,31.75
56,1,35.36
317,1,73.34
147,1,920.17
348,1,31.77
101,1,68.32
407,1,50.78
343,1,223.88
109,1,62.0
420,1,36.78
589,1,397.86
68,1,108.63
309,1,355.01
109,1,38.21
595,1,38.04
468,1,51.85
40,1,200.35
210,1,252.68
102,1,421.46
474,1,134.25
55,1,89.58
97,1,22.36
580,1,238.08
166,1,53.13
375,1,166.4
58,1,2155.35
381,1,12.98
439,1,260.17
366,1,281.34
247,1,85.16
516,1,60.3
234,1,338.56
448,1,93.78
602,1,209.4
117,1,121.94
455,1,94.3
406,1,15.37
311,1,10.82
70,1,326.6
372,1,164.17
458,1,94.3
306,1,166.29
77,1,135.28
336,1,316.76
361,1,120.37
156,1,233.36
202,1,609.99
262,1,223.25
108,1,87.53
182,1,98.22
267,1,245.35
69,1,82.25
313,1,135.49
294,1,92.57
356,1,128.26
65,1,198.16
61,1,221.69
140,1,535.07
268,1,95.31
208,1,318.55
101,1,66.07
163,1,106.9
63,1,134.73
206,1,111.64
213,1,82.7
130,1,23.29
103,1,264.83
370,1,117.85
104,2,175.73000000000002
166,1,110.0
82,1,44.47
169,1,173.88
146,1,202.79
438,1,237.87
397,1,36.75
136,1,149.78
244,1,35.0
209,1,175.08
307,1,229.73
444,1,201.04
175,1,111.6
269,1,51.86
378,1,57.75
330,1,129.83
285,1,86.1
208,1,182.62
493,1,35.04
213,1,216.05
484,1,23.78
478,1,184.93
42,1,81.78
299,1,116.36
300,2,178.56
378,1,13.98
114,1,333.78
60,1,200.38
239,1,176.33
373,1,41.36
66,1,136.76
353,1,37.78
74,1,122.8
274,1,31.38
155,1,612.54
186,1,172.66
52,1,110.77
237,1,69.12
601,1,42.46
454,1,118.41
366,1,35.19
236,1,141.75
594,1,237.59
201,1,43.31
221,1,111.38
334,1,89.17
268,1,57.61
111,1,103.7
572,1,189.62
173,1,76.78
243,1,88.74
70,1,291.74
295,1,87.64
558,1,61.46
163,1,164.8
369,1,300.28
79,1,46.1
358,1,74.16
308,1,102.23
189,1,134.48
727,1,117.86
406,1,535.94
464,1,42.5
94,1,108.29
357,1,30.09
386,1,105.01
182,1,94.52
176,1,137.04
62,1,68.05
437,1,156.64
356,1,633.5
721,1,338.68
53,1,47.41
240,1,94.12
278,1,133.76
497,1,485.02
291,1,73.48
318,1,172.3
154,1,57.38
82,1,155.29
78,1,44.52
264,1,57.59
404,1,139.98
310,1,23.1
284,1,91.86
250,1,225.42
488,1,48.75
91,1,112.42
311,1,198.44
110,1,98.65
429,1,46.02
54,1,79.14
205,1,307.9
437,1,223.14
253,1,37.0
421,1,88.18
537,1,81.0
377,1,65.56
70,1,209.53
127,1,43.52
311,1,246.36
543,1,54.95
61,1,93.24
301,1,251.65
514,1,411.94
97,1,229.74
120,1,97.48
357,1,83.94
59,1,367.08
432,1,162.55
153,1,62.61
229,1,369.6
503,1,125.08
357,1,953.82
299,1,38.38
165,1,95.34
131,1,67.23
174,1,121.7
517,2,537.88
119,1,294.8
135,3,34.24
539,1,124.89
141,1,630.09
476,1,44.38
49,1,57.51
165,1,185.66
76,1,114.58
349,1,41.09
179,1,212.83
309,1,33.09
182,1,25.78
266,1,394.94
343,1,303.32
236,1,335.46
267,1,163.25
42,1,74.69
85,1,313.86
155,1,224.59
161,1,52.76
203,1,50.94
132,1,244.02
271,1,124.02
88,1,29.4
311,1,359.19
341,1,132.57
186,1,71.23
40,1,35.35
62,1,144.78
451,1,264.49
64,1,59.41
366,1,41.71
45,1,57.16
392,1,201.84
288,1,58.09
365,1,201.84
63,1,160.81
410,1,191.0
500,1,37.59
366,1,194.68
238,1,95.67
362,1,111.19
122,1,115.55
445,1,35.49
60,1,59.4
412,1,148.58
182,1,5.57
97,1,61.6
368,1,276.57
175,1,83.5
356,1,136.6
173,1,31.78
177,1,53.13
307,1,282.38
310,1,54.09
54,1,102.51
446,1,163.39
139,1,110.1
229,1,154.74
430,1,27.69
323,1,47.62
73,1,55.02
574,1,88.2
240,1,116.87
218,1,169.7
311,1,41.75
231,1,70.72
151,1,537.0
366,1,132.59
374,1,685.41
568,1,65.36
146,1,340.07
43,1,63.54
118,1,1063.09
109,1,162.92
106,1,39.28
426,1,221.07
226,1,117.75
324,1,128.08
285,1,229.24
57,1,143.49
267,1,175.32
421,1,95.64
259,1,1012.13
352,1,3.48
165,1,33.61
309,1,107.87
305,1,154.73
75,1,103.48
73,1,42.51
313,1,63.65
98,1,456.95
134,1,220.04
107,1,112.02
311,1,66.67
310,1,618.6
614,1,50.8
139,1,77.03
213,1,82.98
298,1,275.19
726,2,51.21
245,1,160.74
452,1,263.47
100,1,26.13
204,1,196.96
311,1,216.64
125,1,65.81
367,1,46.84
123,1,76.29
601,1,127.58
169,1,45.23
367,1,47.53
189,1,35.13
112,1,49.55
257,1,107.85
204,1,173.88
144,1,706.19
248,1,42.68
558,1,159.03
289,1,364.99
105,1,2.27
242,1,56.41
181,1,25.75
53,1,13.89
39,1,132.92
43,1,141.28
497,1,42.63
41,1,73.06
601,1,34.86
263,1,270.54
294,1,92.57
430,1,85.14
55,1,98.15
242,1,64.53
63,1,27.39
62,1,420.96
296,1,66.5
242,1,167.29
200,1,46.22
243,1,54.6
63,1,71.13
465,1,20.28
220,1,145.58
57,1,238.58
118,1,212.01
401,1,36.75
497,1,145.31
262,1,74.16
610,1,236.9
160,1,215.06
439,1,116.94
723,1,30.22
198,1,35.13
495,1,215.38
168,1,72.74
166,1,163.78
384,1,217.64
55,1,133.53
66,1,42.48
355,1,450.0
62,1,177.25
391,1,334.49
367,1,112.91
256,1,1129.91
105,1,15.57
223,1,339.77
236,1,43.0
159,1,164.8
106,1,88.29
301,1,112.44
321,1,24.01
49,1,258.03
392,1,82.07
572,1,227.24
320,1,123.56
531,1,990.54
365,1,66.1
549,1,60.68
148,1,162.55
291,1,72.14
247,1,821.03
564,1,76.3
185,1,45.8
369,1,65.0
131,1,61.29
447,1,109.07
238,1,220.54
206,1,44.19
574,1,133.98
113,1,32.69
76,1,52.85
70,1,63.91
90,1,78.93
388,1,148.06
550,1,115.45
293,1,94.3
469,1,14.7
133,1,138.85
537,1,253.13
60,1,151.54
171,1,148.79
567,1,417.0
456,1,111.19
233,1,119.25
420,1,94.98
420,1,168.3
75,1,159.13
574,1,76.05
108,1,87.57
83,1,343.12
297,1,162.55
35,1,207.6
301,1,34.69
513,1,218.93
405,1,176.82
66,1,216.62
77,1,270.93
554,1,33.71
189,1,314.21
253,1,172.04
553,1,3024.08
497,1,87.64
55,1,151.05
56,1,48.3
264,1,88.64
260,1,48.9
240,1,55.62
147,1,48.22
288,1,137.07
335,1,205.76
264,1,36.75
294,1,106.78
339,1,127.43
113,1,124.7
171,1,1057.4
412,1,55.0
61,1,80.22
428,1,396.1
46,1,98.65
364,1,57.69
299,1,112.3
386,1,188.5
243,1,87.8
58,1,335.19
151,1,82.91
286,1,20.73
322,1,286.64
313,1,206.92
402,1,1.05
214,1,28.17
590,1,17.69
239,1,231.66
236,1,93.88
101,1,58.06
178,1,98.55
544,1,66.79
517,1,161.17
35,1,28.56
502,1,49.53
559,1,147.64
323,1,59.24
92,1,204.62
465,1,153.36
186,1,31.32
293,1,205.08
77,1,46.85
606,1,274.38
56,1,188.28
92,1,52.58
201,1,90.59
320,1,225.97
99,1,162.44
208,1,134.85
313,1,177.32
82,1,166.92
139,1,216.06
210,1,12.0
230,1,79.56
76,1,203.3
602,1,463.75
194,1,41.96
88,1,82.47
294,1,67.01
58,1,128.46
178,1,46.93
79,1,193.98
105,1,99.55
180,1,189.08
254,1,560.24
455,1,48.62
286,1,61.01
306,1,81.21
172,1,68.32
331,1,47.81
311,1,186.82
491,1,60.0
275,1,95.48
185,1,1097.7
413,1,222.24
476,1,55.85
237,1,103.65
137,1,88.9
452,1,418.92
104,1,139.88
157,1,218.21
88,1,143.98
542,1,76.11
75,1,66.17
226,1,37.77
448,1,275.56
447,1,96.78
311,1,162.57
390,1,51.0
197,1,66.05
266,1,308.61
100,1,121.56
507,1,70.04
375,1,87.75
255,1,283.61
522,1,193.45
425,1,63.1
496,1,8.33
120,1,68.27
137,1,21.16
282,1,37.62
451,1,50.0
103,1,23.39
265,1,67.5
116,1,39.42
112,1,873.91
410,1,275.29
88,1,1214.65
166,1,169.62
200,1,112.2
60,1,264.69
510,1,131.25
227,1,38.8
300,1,620.68
133,1,376.69
311,1,21.77
106,1,232.45
216,1,41.78
594,1,355.26
625,1,96.66
197,1,179.04
588,1,91.79
362,1,58.6
548,1,2027.16
394,1,297.72
101,1,94.77
518,1,136.2
109,1,208.78
508,1,140.63
578,1,123.27
193,1,34.79
140,1,227.56
342,1,360.36
349,1,165.5
46,1,172.14
204,1,58.61
283,1,53.99
447,1,55.1
215,1,43.0
41,1,148.0
389,1,23.69
258,1,52.69
45,1,154.05
69,1,113.7
70,1,30.42
409,1,66.79
336,1,55.98
184,1,155.49
435,1,102.66
350,2,41.39
727,1,121.13
464,1,169.46
581,1,63.42
453,1,97.06
192,1,1175.58
270,1,211.89
63,1,82.46
310,1,515.7
231,1,127.92
111,1,277.22
401,1,243.01
306,1,32.38
382,1,103.72
607,1,176.39
55,1,180.75
306,1,71.14
292,1,75.93
172,1,198.13
74,1,116.01
211,1,88.95
343,1,105.38
161,1,253.22
365,1,115.94
299,1,14.31
495,1,30.09
438,1,74.38
231,1,66.78
218,1,2091.33
53,1,269.73
67,2,521.2
138,1,117.38
293,1,244.72
106,1,118.77
378,1,38.01
353,1,80.91
172,1,40.36
554,1,72.9
405,1,53.27
112,1,67.26
579,1,111.96
81,1,131.21
369,1,133.58
70,1,484.09
348,1,272.18
558,1,130.53
161,1,171.0
176,1,43.22
292,1,162.25
110,1,62.2
291,1,225.85
196,1,115.66
401,1,66.78
223,1,39.09
395,1,235.06
103,1,48.3
430,1,235.13
513,1,86.73
303,1,69.14
94,1,174.22
218,1,37.8
84,1,127.37
60,1,37.46
139,1,116.57
75,1,219.49
512,1,275.06
393,1,113.71
299,1,1135.89
329,1,47.17
479,1,114.45
239,1,143.12
726,1,75.9
151,1,66.33
165,1,335.29
334,1,66.6
171,1,276.76
151,1,63.83
425,1,14.85
150,1,200.75
208,1,47.69
202,1,842.8
574,1,49.22
297,1,363.09
176,1,317.32
384,1,203.34
50,1,97.66
310,1,55.07
320,1,112.71
299,1,159.86
353,1,89.63
215,1,170.19
140,1,66.82
70,1,69.16
165,1,5.07
192,1,88.08
325,1,76.57
335,1,353.67
62,1,47.8
97,1,53.24
541,1,162.85
243,1,236.21
451,1,49.1
177,1,69.32
65,1,139.32
418,1,276.14
63,1,2713.36
514,1,2.3
67,1,89.16
316,1,72.7
234,1,839.28
263,1,129.92
174,1,77.03
227,1,96.72
235,1,106.75
60,1,100.64
441,1,38.12
271,1,164.8
402,1,119.94
349,1,986.69
395,1,202.74
295,1,343.65
208,1,145.47
511,1,118.26
384,1,225.21
47,1,219.43
73,1,68.44
311,1,252.44
245,1,759.85
267,1,71.38
249,1,121.97
165,1,101.24
457,1,805.06
411,1,105.13
469,1,130.56
310,1,20.0
308,1,109.31
305,2,16.65
94,1,33.22
386,1,137.99
308,1,107.76
373,1,144.29
372,1,91.97
297,1,65.0
126,1,154.81
128,1,82.83
347,1,63.1
104,1,156.84
214,1,131.08
115,1,293.86
216,1,74.07
105,1,130.01
138,1,308.96
49,1,435.6
234,1,37.09
391,1,48.27
350,1,217.78
342,1,785.18
159,1,227.47
451,1,78.26
179,1,129.15
69,1,239.94
153,1,69.9
579,1,115.9
202,1,74.06
513,1,116.85
71,1,128.99
70,1,42.62
131,1,54.32
583,1,116.43
240,1,105.97
191,1,192.23
412,1,65.0
475,1,53.09
419,1,83.13
460,1,66.85
198,1,159.03
231,1,107.78
415,1,229.24
438,2,15.620000000000001
167,1,73.44
182,1,69.32
71,1,197.12
140,1,127.69
420,1,61.84
252,1,114.33
214,1,186.27
106,1,20.0
311,1,66.64
142,1,32.29
532,1,161.51
260,1,41.75
228,1,81.21
79,1,46.35
540,1,72.18
426,1,73.36
82,1,100.0
146,1,238.09
300,1,50.53
351,1,132.03
171,1,187.06
187,1,1827.72
287,1,36.1
54,1,48.21
456,1,51.14
156,1,228.12
263,1,1.65
501,1,66.6
329,1,47.74
393,1,337.54
514,1,29.52
311,1,96.71
167,1,211.91
327,1,57.77
201,1,36.6
553,1,137.64
282,1,67.5
225,1,179.78
41,1,35.14
81,1,85.59
134,1,50.87
247,1,93.34
216,1,37.77
312,1,100.0
47,1,209.88
209,1,260.99
207,1,368.87
167,1,65.19
217,1,39.09
578,1,123.25
566,1,78.47
297,1,447.8
172,1,35.13
574,1,24.86
314,1,353.62
560,1,35.04
353,1,275.0
392,1,144.89
47,1,93.65
285,1,618.96
55,1,109.35
162,1,241.15
120,1,142.54
260,1,51.85
438,1,70.41
308,1,225.88
264,1,38.17
200,1,1048.57
85,1,22.7
173,1,50.13
119,1,404.22
308,1,36.48
96,1,152.72
241,1,205.07
124,1,415.24
217,1,67.3
412,1,60.63
267,1,66.51
102,1,75.1
214,1,111.91
67,1,57.5
218,1,46.0
287,1,153.09
356,1,69.69
75,1,115.79
143,1,1.09
57,1,372.01
380,1,36.22
103,1,253.68
39,1,36.19
88,1,86.05
124,1,137.93
211,1,64.01
162,1,58.69
557,1,198.7
177,1,121.45
321,1,133.46
129,1,26.45
400,1,55.78
320,1,32.4
312,1,15.7
311,1,396.8
357,1,148.32
463,1,195.02
160,1,494.68
422,1,77.57
298,1,87.66
50,1,229.47
355,1,80.0
154,1,69.9
197,1,23.29
106,1,133.5
435,1,79.24
301,1,77.56
54,1,110.31
329,1,53.77
61,1,78.55
65,1,514.11
294,1,137.08
442,1,47.82
294,1,137.08
376,1,143.1
512,1,79.56
595,1,130.25
238,1,147.34
131,1,91.26
549,1,73.86
188,1,165.13
467,1,71.72
244,1,104.87
479,1,130.01
351,1,102.05
332,1,89.75
255,1,116.36
463,1,66.58
170,1,257.68
300,1,61.02
238,1,167.98
285,1,255.42
310,1,54.09
393,1,28.79
264,1,145.53
417,1,65.53
409,1,64.17
319,1,128.5
130,1,323.17
60,1,71.74
297,1,72.42
88,1,64.66
171,1,154.38
299,1,397.3
55,1,38.14
56,1,64.82
528,1,306.98
76,1,118.35
48,2,199.36
286,1,90.0
268,1,254.58
606,1,169.01
87,1,96.65
47,1,199.36
243,1,190.62
148,1,227.38
296,1,185.85
66,1,69.07
348,1,41.79
155,1,41.2
241,2,134.49
456,1,127.81
147,1,253.88
347,1,65.68
76,1,277.97
263,1,34.8
138,1,27.27
54,1,113.16
478,1,147.15
196,1,185.48
379,1,117.13
115,1,69.32
161,1,144.82
286,1,78.71
308,1,143.92
159,1,71.19
492,1,120.45
117,1,102.26
590,1,106.81
99,1,148.98
319,1,133.18
487,1,41.75
634,1,19.62
112,1,31.11
514,1,127.98
53,1,56.5
347,2,370.19000000000005
327,1,57.68
320,1,123.39
292,1,238.69
54,1,214.73
501,1,116.94
489,1,80.2
35,1,51.2
618,2,129.79000000000002
518,1,161.56
48,1,76.07
594,1,55.75
196,1,52.05
350,1,56.6
251,1,163.81
263,1,162.65
216,1,84.91
358,1,117.85
224,1,98.44
259,1,836.67
287,1,110.61
47,1,77.11
503,1,129.53
405,1,66.1
213,1,243.67
241,1,83.01
223,1,82.91
353,1,294.91
270,1,29.35
35,1,59.0
209,1,268.62
196,1,27.79
252,1,120.77
109,1,105.37
158,1,77.1
52,1,78.42
207,1,46.73
261,1,46.0
574,1,176.45
312,1,109.92
144,1,76.44
97,1,59.18
562,1,124.18
280,1,42.74
414,1,55.0
135,1,231.54
182,1,1316.14
493,1,67.53
601,1,624.68
149,1,58.22
153,1,123.27
237,1,28.22
432,1,37.09
307,1,113.13
334,2,307.7
398,1,63.9
416,1,33.75
448,1,164.71
165,1,41.14
100,1,121.04
266,1,274.45
35,1,69.33
60,1,59.87
356,1,79.0
96,1,155.29
284,1,96.8
398,1,53.88
569,2,26.93
74,1,57.51
553,1,138.5
454,1,236.12
424,1,86.03
463,1,113.71
136,1,213.73
239,1,80.2
79,1,6.42
262,1,104.56
208,1,101.26
46,1,47.71
486,1,61.35
502,1,111.89
237,1,77.57
51,1,111.78
268,1,319.53
263,1,196.03
323,1,120.67
274,1,157.3
228,1,174.16
121,1,355.33
429,1,95.2
402,1,49.63
260,1,70.57
160,1,133.48
461,1,71.62
67,1,4.33
446,1,148.15
266,1,184.15
47,1,84.56
341,1,66.01
442,1,256.33
217,1,72.73
576,1,7.49
392,1,105.99
164,1,27.38
394,1,137.2
257,1,75.85
228,1,104.37
598,1,57.1
583,1,100.43
565,1,259.87
326,1,106.16
439,1,50.0
142,1,111.92
117,1,61.82
50,1,150.09
281,1,94.4
162,1,63.22
267,1,64.09
225,1,44.35
164,1,269.29
314,1,153.2
150,1,119.57
48,1,218.23
427,1,114.33
572,1,39.42
441,1,178.27
43,1,188.28
574,1,123.25
190,1,142.94
322,1,45.62
513,1,241.72
291,1,515.44
246,1,121.61
461,1,52.47
411,1,86.81
73,1,45.02
384,1,104.37
626,1,85.6
196,1,133.25
136,1,92.9
139,1,162.28
220,1,65.0
524,1,241.21
258,1,32.68
393,1,647.54
194,1,60.23
286,1,40.1
97,1,410.54
71,1,56.6
143,1,34.73
395,1,1299.28
167,1,35.68
307,1,121.18
213,1,207.08
274,1,190.48
95,1,128.89
248,1,195.43
40,1,152.94
531,1,84.8
282,1,75.08
157,1,16.39
207,1,99.71
483,1,62.76
396,1,185.34
131,1,72.67
321,1,115.35
179,1,177.59
462,1,458.51
82,1,123.49
339,1,183.29
203,1,124.85
509,2,145.32
277,1,45.07
144,1,254.77
295,1,94.31
571,1,23.72
322,1,358.29
85,1,148.2
270,1,4.31
569,1,1.48
145,1,50.15
379,1,226.12
229,1,122.5
298,1,75.44
142,1,130.69
253,1,831.89
313,1,251.9
155,1,107.8
538,1,39.75
584,1,117.53
271,1,77.77
120,1,67.16
105,1,31.89
598,1,45.95
433,1,86.72
447,1,59.01
257,1,213.37
150,1,150.0
319,1,35.77
206,1,71.06
203,1,66.39
340,1,41.05
497,1,80.57
51,1,161.01
64,1,56.38
69,1,149.66
302,1,139.18
489,1,170.58
111,1,226.57
177,1,101.1
209,1,59.13
44,1,24.29
90,1,73.18
203,1,110.09
431,1,17.66
553,1,58.71
57,1,138.36
74,1,127.67
324,1,60.69
296,1,86.24
418,1,133.2
181,1,92.83
339,1,102.47
160,1,219.08
305,1,235.05
558,1,63.91
56,1,46.29
154,1,105.47
249,1,11.85
121,1,600.13
111,1,342.84
504,1,379.2
412,1,51.85
299,1,203.78
224,1,182.6
370,1,292.37
199,1,132.47
173,1,114.43
548,1,62.97
329,1,68.61
378,1,337.0
102,1,30.7
409,1,105.37
374,1,53.15
320,1,135.44
267,1,90.19
150,1,77.38
307,1,93.3
62,2,97.3
152,1,99.9
146,1,133.68
259,1,187.59
77,1,230.49
265,1,89.88
154,1,264.76
307,1,131.44
406,1,91.66
305,1,216.05
226,1,113.15
376,1,406.49
536,1,99.62
245,1,35.22
490,1,52.73
220,1,78.88
476,1,181.15
77,1,52.83
544,1,76.12
304,1,130.34
481,1,78.34
235,1,124.28
225,1,74.16
376,1,18.68
243,1,149.31
446,1,71.72
263,1,189.97
338,1,159.33
548,1,1672.67
180,1,594.23
162,1,213.02
135,1,107.46
367,1,179.38
294,1,238.69
60,1,107.79
195,1,96.1
149,1,45.34
483,1,51.75
454,1,180.25
319,1,57.53
500,1,38.28
290,1,190.04
477,1,8.38
302,1,436.68
156,1,164.91
248,1,37.68
303,1,86.83
251,1,98.8
168,1,288.06
54,1,111.78
282,1,73.03
334,1,125.29
223,1,71.38
272,1,36.01
46,1,28.79
198,1,200.21
518,1,21.95
311,1,187.34
507,1,26.75
95,1,139.24
392,1,193.51
337,1,35.0
78,1,128.63
390,1,104.37
145,1,83.46
77,1,96.42
179,1,135.72
159,1,72.76
369,1,62.94
416,1,102.74
91,1,2844.96
152,1,133.69
