customer_unique_id,recency,frequency,monetary
bb349a4f2d85cdf97c9dbf802011ec91,11,1,56.8
bb36de8de6fa742532f659a9a84b8779,85,1,101.01
bb3ff8a30400655ff012c28bdca794e0,87,1,64.42
bb4a329975df85aa69684e124f0b48b1,44,1,71.63
bb4bfd71186140b526b7b38c44e82c84,50,1,308.79
bb50112c998293f45f49f49704165768,38,1,34.0
bb58670190dba4e9b320f84cb98317a3,16,3,126.33
bb5d56c164166308850d401b9e789654,50,1,30.77
bb64830e1c89bffc295f3aaed115cdd6,65,1,105.68
bb656eab01a34ac497457c5a92f5bd07,49,1,191.58
bb744f9b56077ef187eee27d9e35fa07,55,1,105.37
bb7d0736359d0ae9ea4648934d11a25d,41,1,102.82
bb80430dfc6dd81aa3ed50d18013fa41,40,1,29.08
bb842078b0f4da2a85030aecd428b59b,50,1,184.99
bb8b06423616902c6b6d6cc7673e9169,60,1,35.86
bb8e3ce30f15dd4cc886c0a1952090ff,89,1,64.74
bb936db39a692500aaff421305d41593,84,2,815.2
bb9a2aba2d8e8e246b9da85b6b3a87c9,70,1,292.11
bb9fddd85d9e155939f6ec13193d713f,45,1,45.09
bba3f4be9f3287f353960e7730bd12cb,86,1,141.28
bbaf11d8da0643320627f1d33d82cd6b,33,1,128.91
bbb4a3998a2b9baf32489882527762b7,10,1,159.12
bbd2ce57f57e6a7b4f93c16cad9a0a76,23,1,56.78
bbd4f49f21d775bb1565bf362d9a7ed4,61,1,128.95
bbd76a10205a5402d74addafc81531f7,2,1,147.06
bbdae4989df2ae1d7f085a99a035049c,32,1,75.07
bbe1b81d15bce30b5c97c365cdbbe2c2,66,1,245.68
bbe90a456f724404864839cb2b42c369,25,1,187.55
bbed9cd869f4fad214a79776336b932f,85,1,34.86
bbf1349e7ebca6c69bd44b15ed861be2,62,1,355.11
bbf645d1ccb2a6cfc744838145df0659,58,1,63.11
bbf79cc2761d5dd29a99fcc49e00189e,52,1,1181.11
bc11c8e72f4c6dca1a64c77a03dc5e09,43,1,326.82
bc12004c243db01e675e30cb2ba5d81a,89,1,38.42
bc250888db9315de2e4d496c9021bd79,83,1,121.37
bc2fefac5c1d24716fe576a0bcce7235,62,1,124.96
bc3f3fac842dbb77e8fde0b3dfeceb8d,18,1,28.0
bc44f1b51fcaf6f98a5cb190773bac95,10,1,138.4
bc495306b450cb8a30666dff4e362077,38,1,84.14
bc53a865b27f8a5b0964062e19a934f5,19,1,108.99
bc59f1e430734e331b87a168b63450a0,79,1,58.62
bc5b74743b541a6a6811d2d8c67a9615,53,1,31.74
bc6320c6090c35fe28647c1aa9f44ade,54,1,168.28
bc68dfa77e201dc856450d8d919e8343,45,1,297.42
bc78398ffb6426deee3da12bcccff478,88,1,127.51
bc794c0cc9ad7ef403d8281021e00992,80,1,162.88
bc7af253a16261e81b97c0e40ab9466f,42,1,36.17
bc7b827cb847747c63e317a73b052770,29,1,1015.8
bc810aa449315aac3ade3e6fb89dfda7,19,1,97.66
bc82228a4f5fceba5b14a04cb7b4591b,59,1,163.5
bc864e4c1d00af7e934a0805dda79913,18,1,65.73
bc96fdea77283bcfd8bec24a2163d459,34,1,52.68
bc97695dacb772685b0d8c87bae9bea6,1,1,60.0
bc9ca6cf4a0aedc4eade3ae32f498e52,84,1,69.61
bca5579e88566e6bcadda262387e4373,89,1,211.91
bcb28b30f734df53722b6bcc4ea0c521,52,1,132.34
bcb5ac806d7b044434c32b9185e89e04,24,1,158.69
bcbffa4d3c9d90c89eaa348e3a5113ab,7,1,136.37
bcc613447f8ad78b10c2d4e3198b3151,60,1,125.87
bcc9a08b533971412be737fd5bd918b3,34,1,45.01
bcd133bba90a44a16badd616484486e1,15,1,107.78
bcd59f96a133c26d1b4d778be7ccc033,19,1,147.15
bcdd2d3eff487f4bfab51115c60778e6,82,1,167.7
bcde9c93596b9295f3bd26ec5a6cacbd,79,1,297.79
bce11ab2162bccf91cd033f208190ab3,22,1,36.62
bce591b049590a7724295e78c9dd7cc5,85,1,137.58
bce5f3c4404d78c5be6669f5547f2b7d,27,1,148.15
bce7ce4e0421f55885e81494371beb2b,47,1,69.49
bd0944c89dd1d5ed13dbd6ed22f6ab94,1,1,85.34
bd1925ab08d786bbf347e7ee961d2da7,2,1,92.02
bd204d0a603fa4506291698b13d21f46,38,1,911.65
bd26f91b19a11754e2f83d570af96b88,7,1,194.76
bd275613059e73a343d66b16cea41903,76,1,438.19
bd3001c423ef9a9092b0a5158f1ccdf6,15,1,153.51
bd48d23d0e88dd61aafe80f6622a069a,35,1,129.91
bd4a35d63f4b0d04898aea87040220c3,32,1,66.6
bd4f6b9e6439afd1f1bb39f8a08ce232,47,1,58.27
bd57a0d8783f22282484d3b26a601363,7,1,126.4
bd73d48495f58c4b8d58f20efc09ee30,34,1,297.71
bd795d5de7a0119b5460d76f411f31e6,72,1,38.22
bd7efabc833a3e62b322f7f597e67843,36,1,185.06
bd8483bb4a89a0734108e6d2d979e707,47,1,408.56
bd8bda698951b41d002cdccf69d92ca2,74,2,124.93
bd95758ee0f87233a8fdc79bd8b00ad4,30,1,147.58
bd96ce1f9a04352ffbb8e2e87fe1f98d,15,1,178.27
bd9e235e9996a20d1153c238c2706b92,38,1,793.27
bdab0d95ab91d435bf79d62450d39644,52,1,270.0
bdb24501b24ad112c2e75f06ac91e92a,32,1,113.34
bdc4376474a94a6d38535946b18a6502,24,1,38.17
bddd00ab342243f2609f0ec54bf9135f,65,1,155.05
bde2fd5de54228d761899db7bed5dcfe,4,1,36.17
bde87a8332a2a85c6fca9a60e47b1623,10,1,50.53
bdf0db9861842b73a9d715e8574914d6,32,1,150.59
bdf2cce7745cd9e6c79c4c5771863ae1,85,1,213.16
bdf64d03e4d49f0a763d96cf55fda2f4,34,1,111.02
bdfc72cd388c7041e5a1a7409d104699,50,1,112.43
be0254dbd2aafac3682ebd387f7e1d2c,39,1,85.14
be090b890480d4e78f88e844fa68050e,52,1,57.09
be114997aa2e6f93827c7ee261e550c8,71,1,40.79
be159a97fb722315797491d36ca66990,63,1,194.91
be1a2721d896d969ea8c0fd4ec0f2ff0,30,2,84.22999999999999
be21709263d3b8eb12783937f36dfe17,40,1,63.0
be25daa3b561d7f7df48f6d1c50ed097,8,1,81.63
be2931e7e0cff6a086cc7a0a04bb0816,32,1,350.22
be2f2a80a6cfb6001c403b7a01c87db6,5,1,1304.02
be39d155826a326afa74f2f08194bbc3,56,1,56.86
be405f1b8799290645e544e8f88637d0,51,1,237.98
be48df1546e5fce03140a2725c4d297c,12,1,33.22
be49d411f08872c5a81438e47278a9e7,70,1,54.06
be4c4bc52f670dbfbbef50708c607648,18,1,69.73
be5f4c2d4e90cdf1051d286f9021b57c,63,1,228.02
be6142cc0f610cf3fdf18d60f2498894,40,1,61.75
be655f9f2e6980b38b839352c2865b39,43,1,87.71
be6f64d2ff91d0dbd600437c6469735b,18,1,43.63
be73cd7494ec36befdb18b00a03dc642,66,1,84.59
be768a9f012fe1bbd20c15ac1e37f495,9,1,57.68
be77d461b3861fdc43e07bea3f26a43d,20,1,136.88
be78fe18d6d83eb21da1ebcfec038062,83,1,65.27
be7a2a385dd631c877a0b6952eda9398,19,1,46.64
be8c70f707c6d3d06ff32027169fa8da,38,1,229.24
be93a273882a796abf3066528a535075,60,1,51.52
be96f24255f8b90d5401437eb2f56c83,2,1,215.31
bea4c4d98bcc58f7af61bd6e2d0c9363,67,2,27.08
beba456e33133cc65b481399d051b2ba,18,2,63.44
becbd8b84211141c236eb290d639b705,67,1,72.35
becd44269251bda71e2d4f3e53630028,35,1,70.91
bed4f1793f6b268f650a0c2e900c9d37,86,1,32.86
bed57bf20795aa0f8870973460381d7a,30,1,33.17
bed7447691e157aaa9b8e126860d82b7,25,1,137.3
bee06aa4d48d912668205d7520d79098,61,1,74.49
bee34d1f763796df23e3d2d33793f143,33,1,68.89
beeabe8deffa11b18c2a7fed32b92c60,8,1,33.78
beee6288e6a0518ad60c58f2179b33bc,2,1,61.8
bef5a3a8069bc8be3dfa4b4fe6e3fea9,21,1,36.56
bef7ca2afe6faeb67d5995d8ac534ca7,86,1,58.71
befb041460ac63f542e98b664f5d4d68,65,2,190.62
bf05db5c3dac3f9361cda729a1e35e73,57,1,306.97
bf0a805b588b889511e15496905cf7c5,32,1,320.79
bf125c96ccfb2f5e0e7a5334a09d7275,50,1,432.54
bf1a13fc4e7ff0468a495376254ae92e,67,1,201.93
bf1ec69e60782c906b030afeb823dbe4,83,1,400.93
bf239907e57d7557cefdade4fe7eeff3,40,1,1006.32
bf24756919f42951b17d8364e5b3e0b5,20,1,256.11
bf32a4cdfab5cc31913c0ecea68ec7de,5,1,244.15
bf3a222ebcf78d175ba8d463c1c299d4,80,1,43.72
bf40121319b0e8cb4523bd47915046cd,38,1,37.77
bf43438bd72022045dd46ea7d60008df,25,1,711.57
bf4615502114bb8566341a17591144ae,11,1,128.28
bf46c400d1900092ee530d1d0d8850fe,67,1,305.78
bf482716881b0c14af9efda1fc58a649,30,1,62.0
bf48f6947e4c7ba816a0c5bd97f7a7af,48,1,29.69
bf4c66eb6327bc3cc88f1f9772221970,54,1,403.36
bf5ed75fca98e8f79c49e9a5bf7690e1,82,1,63.25
bf6504419e536f7c4c2461ebb0689d48,1,2,257.58
bf6656ef50e6fd00e7517b01d615b4f3,35,1,74.16
bf6bdab86c9bf5f5e6aafe5be999993a,2,1,75.03
bf6bf471ff149dddb8b17719909224b9,53,1,35.78
bf79e2be560481b2e6014798b4331a18,82,2,99.32
bf857374a1fee887ccccb47d0f122e3e,67,1,103.86
bf878410ba17b72e544f5a350bad4bf5,67,1,38.96
bf9a7a28ecc277bded311cf7706d7162,46,1,117.07
bfa4b4eec07192776cda053bf13ddd74,18,1,36.68
bfaaccadbbe56f6a4cadaa8128026f9b,25,1,45.33
bfb33fedf91eb21f6d32ad5345989a6e,2,1,166.71
bfc37ae60518a5e6ceb9a60e75089075,35,1,28.08
bfc84496b1100cbbd83a6f8087526168,10,2,320.87
bfc88ad2f4a7c54dc245cc22ab468f73,37,2,161.65
bfca360f42d8ab1665ed2af91ac99185,15,1,57.53
bfcb850f095ba1efcd61e705bd8618cd,67,1,68.84
bfcdddab5a2fe5dd1d1b8330795f4061,12,1,184.93
bfd36d32d9c3f50d6ebfc3ee4e02d9d6,61,1,20.86
bfd7552391183f548f9956f2069d64cc,20,1,103.55
bfe1ecef0f01ad67e5e0cf1860e94e60,43,1,180.03
bff1f74cd26442ad22202884e089e94c,60,1,44.06
bff448abe613ae8e4cfc345b8bfd649e,39,1,45.69
bff81abd61e34bf741b0f590f2cd72a2,89,1,101.13
c004624e104826546052d55f9357b0d1,84,1,235.74
c00cdfa5f8980f3339ff0e5541e81961,24,1,57.5
c012dc15bf0773671a901e6b6e032c95,54,1,54.63
c0140285255813aa0830caed71942ed5,73,1,222.42
c01a9ddc8ac16b8c24c5a432a627c8e8,22,1,378.89
c01f2f4542bee015df518586e39da8e1,11,1,296.12
c02749046d06b5043c60a4313887b006,3,2,107.78
c02762c9e1076e6d025b47c712cece2f,34,1,102.26
c0382f84272f917845aa74394d91ccbd,87,1,106.77
c05194e767bd5ee67d82c2cc8869bb78,63,1,243.82
c05bb351f2f72176d79b8d6285994900,84,1,26.77
c06c7ade0f0655a2c9effc8721770895,17,1,127.05
c06db3699da67e1978115d3f2bc4e6a5,65,2,203.81
c06f99df3969ced4a4a357486c3a3d84,18,1,80.21
c076c0b4b9d8535876be36a3314d19ad,37,1,287.76
c07a76a84540a343ff9d63db21c19b5a,40,1,153.2
c07c1558a5eca23b74513a4d04ed2d5b,69,2,69.25999999999999
c082576c9ffa606f3ac234b44e7ccbf7,22,2,40.09
c0842fc6a034863db2d8479df8435492,30,1,20.85
c08a021fcc80119586d4349986adc75e,83,1,239.81
c08b8ed7b875cb005a7a17765f4ffa40,25,1,216.14
c09217739fe44aead63c4443b5264f9d,26,1,257.3
c0955a0a7cd0cbaf66ee32b50d136132,54,1,73.53
c09a451cbf37a98dd35bb88cd87deda4,72,1,295.93
c0ab0c71f36879a7e904700157a6d88c,71,2,169.76
c0ae5ba53e40c9e3a5df1f5ae90c66f5,62,1,136.04
c0b4a8c9214f65b74b36761703196dc0,14,1,116.34
c0c2dd9abc68c6aec1964614257ccd0e,40,1,44.53
c0c85f4c42fd98c6b5669dbc85a77bf2,50,1,146.26
c0c94fca938dd4ffb548ae2f5032e3b8,49,1,427.1
c0cea811d9ebc557a2f7054c82f76efc,22,1,246.78
c0dbd98158e7f30aecac98b3b0d78c18,72,1,26.28
c0e7d5404f7077a130873f2246251a4b,76,1,104.7
c0eb233d5c837f1f558e8ec36bbaa707,52,1,70.03
c0f225eff238e196ba27a8d1c66e98a7,14,1,71.44
c0f48cdb61ec6051c5aa770aa62011a9,6,1,36.78
c0fbc7a49c439d1296458389efdef9e7,6,1,1046.56
c10a61611ad2716c2b36246300f6bf09,16,1,73.5
c10e222e853f7723debcf19f1c8b00ab,89,1,114.79
c1103d6f15efab51a0ced99c4e7e677a,21,1,64.18
c111811575f73359319359318d16de78,71,1,118.88
c111ead1343db11cbd2bea3c24a0c9ae,52,1,143.83
c114c44566c2d172b520bc3c8785ffdf,52,1,1234.62
c118a3dba2fb79861a948df731adc128,74,2,18.25
c11c87f1bdcf10efbe8fee744928c767,22,1,119.94
c120aa71a6791d0e4ea52a637edd95d8,53,1,162.45
c1236f93ddcd852611e5be0c2768ad2d,56,1,163.35
c12477a728a884c4b3834fa5430ad3f4,33,1,107.71
c12d513d1bb53866d005b2ec273bba31,47,1,43.1
c130bf40aa6d3bdb444b04a8d78adf5a,29,2,170.68
c13b742feed8c13ff9a71ba90c847820,59,1,72.9
c13ff20a20bf22f1896268870a589faf,53,1,36.0
c1423d3d1cca5186e6aba177fdc54dfc,39,1,37.05
c14f30ca1ead07bd78cb1c97765cd97e,13,1,130.52
c1540daae003129e895a1263817be69e,59,2,96.15
c15a9c69f715ed7787cd601d2075f525,52,1,288.52
c168e02cc9475165729e30186cf47733,17,1,170.84
c169c9937db997a267f749cdd64c161f,52,2,1675.68
c17526359e1068290ebf7dd22a856de7,66,1,295.12
c177749709d397d0804955f17d05f494,68,1,262.7
c17db1418a98b4a6d1dcad61cc579c70,45,2,262.66999999999996
c188a8a811a853422ad4205ad5fa0413,22,1,26.77
c18a7f19c5bb90e5eade2d61849812a8,62,1,208.7
c18dd5e3fc4a3d84f506d34d154e8f9e,15,1,159.12
c18e9bc6105e23984e0beed4b3dfda3f,25,1,192.3
c1986731c9187570bab707969f420963,46,1,104.53
c198d4177d06e5f49a7a65e8bcb8f477,58,1,131.84
c19e378364cbc24b597082e6b09dccbd,68,1,104.35
c1af67e73acdb33638179ec6cb0fbd3c,57,1,975.44
c1c0e094a7fbde66794da6ee9f9d1dda,31,1,361.04
c1c1f962ab813bc766d9f2b49f5357b7,65,1,55.86
c1d4212048a7a0a863a46e37ada2b32f,39,1,88.05
c1d43ef6f70aff50201a1b882176a346,62,2,484.29999999999995
c1d4861a3e5f99db35cc7e35764d265e,81,1,16.86
c1daa30d0e747f8f4ee0ddc0d8715e61,74,1,384.04
c1de0c5e90d8ca07b70560fda1f4cd29,6,1,76.66
c1ed39f68b83b774bdbad90b46178ea5,28,1,105.28
c1f2411f3a94d041eaf2c143af3498e9,53,1,95.21
c1f548efd9fc8b040fd45c4d3818d4b8,45,1,481.96
c206fbc96c3496c3d089ced6aa9c69c0,70,1,69.34
c20faf88190ac7185d11a3f454df0b62,30,1,333.9
c2167133926371fa294b6b7e9da001e6,51,1,27.68
c216b6155d2d91801d73096e3cad6f67,42,1,37.09
c216ddf05dece5d199d21e54250658ea,69,1,138.17
c21e93b1d7b7a416d0f36fa6ebc1d60a,45,1,2827.0
c22346e8bd3e9b8ec254efa84289caa6,4,1,175.74
c2249f3f1885c3f647feb992bcb68d13,77,1,142.19
c225d4512dd0d07fb643867537a991d4,16,1,38.47
c229a48608c20646daf2f81656093fb5,3,1,175.64
c22c06181f51f36fe3cf60095047190e,20,1,171.84
c230d0a507ccf302b339305e2acf3376,31,1,1058.1
c23807fd33ced021030a267cf0193ca8,59,1,57.72
c23ce6b0b559fa63a837272f86bbc0a6,77,1,258.33
c23fffae692167e9e9c6991ae60d4607,86,1,37.86
c243634b2e46f710549f7bfe8522990f,17,1,325.92
c2551ea089b7ebbc67a2ea8757152514,34,2,168.22
c25739cac286889216e3d8e7df18c03d,56,1,223.12
c25dfca84a0b6409b49e17a517e34bb9,85,1,309.12
c25f3aaefa757fb6d2ac42b59a1c1989,40,1,148.72
c263033b0042821b6e3f1684d27ec734,85,1,66.68
c2676cdedacba0e3aed5312e06b9bdda,29,2,48.09
c2693a7cf9b97a0d610da608731669c8,19,1,87.03
c27c0dc7daf5a28528dbde632b120c11,54,1,48.15
c27d02e495180cbc358137a14d1b029d,9,1,110.89
c28b63b59fabe61e0407ad0ec0336e2a,37,1,772.51
c297e9bcd0395171a527a01ecfe8745d,20,1,85.34
c2beab6213541eb95e6414f46ab00020,58,1,115.9
c2c7712d6c0a2ac5be6a3280042d471b,38,1,96.3
c2d3b935a9f246a1edf00661066603b7,17,1,148.45
c2d9349c52e333e04f6bff0fcc217b8e,55,1,90.86
c2e045ce833c8289e489314d2b6386fc,70,1,35.86
c2e56075778d827440c7f4c6e77bd4ed,14,1,102.79
c2e6cd02e75e83ebd8c81a89f2209b56,42,1,35.99
c2e79de2c0a7751e26564a3917f9e86d,30,1,115.44
c2f3033b20233a4c171eb491d844da82,54,1,163.39
c2f5d355bf122dba8aaf0c428073aa85,74,1,71.56
c2f70b70cc6c043ca2f6ac87c0510fac,51,1,67.3
c2f9502d4fe948ba08ecfa7e492fae07,59,1,112.76
c3162dab3ff823fcba17f3f8bac73125,36,1,198.2
c31a0532ac4b77687d61f7fe1483d4a4,55,1,27.86
c31bc96e6ca445a9f22ceabd3eca95dc,27,1,44.69
c31e90e1170e7ed700d11456029a162b,83,1,71.71
c32241d2ae47a2440f5ce0114e3215b3,13,1,163.06
c32f75de72465893b7577458ad5442f6,79,1,29.96
c336f25b0edf2e872f0210e30b729b07,13,1,200.44
c339119ffacb794045508dd579fe8a8e,90,1,168.56
c343ddf04be95e21ef83a4bdc770fd15,49,1,71.82
c34585a0276ecc5e4fb03de755e8f7d0,62,1,538.04
c346ffac1ff69025f3388bb98169cf55,30,1,50.05
c34aca68734dc3570afaaa0fc4fe8e54,35,1,65.0
c34be41181324b34ef81042a1dbb1193,37,1,66.63
c350801363d38ed9f5e24285c188d922,52,1,70.0
c358467e02e84ecb3b27f4f1e730792a,72,1,88.2
c3599131cc089add5823cadec0ec88ee,18,1,87.73
c35ffdd9679e194c3673533720b5e00c,85,1,71.03
c36740798c2d886ebab52b948e2b4f4b,3,1,1224.1
c371ca8661c67d83408afc4ba252693a,49,1,468.81
c37449d8b51eefa148cd87b2c605a1c1,57,2,136.51
c374dc8c48a3edc15dc8bcd4aaeb67be,42,1,576.55
c3777a318db683cf3c71baa82899b39c,36,1,403.23
c382ddd6ae3bedcad8f6a0e9840fcd7b,58,1,68.12
c39ad5ddef6304639f10581cb4996600,66,1,94.63
c3a1da41b850eb83975a058a8184f264,57,1,108.81
c3a8d73d9c04af248b04c0f97b6cb308,39,1,487.55
c3a9ab6f69283de93ff7d0ce244a3c67,3,1,293.07
c3aae651c39de425d7bda12a2cc00f75,37,1,360.09
c3aeca327af4dcdc1053277169424240,21,1,112.29
c3b051dbef3b9a2e2ebfaa2a67bc14b2,49,1,22.77
c3b6ee89655d402f24c8881b2904b1ba,25,1,114.44
c3b85831f6f25fad01faa6f554dba4d9,38,1,65.11
c3c7224c810cc09a51c6790cadc0fc38,74,1,187.47
c3c89619aad41124a5e9c38b27ab5b73,24,1,130.1
c3cc9ab026e263448a7e804dfada75f5,46,2,86.83
c3cce848055be6edcdf13a5509930333,38,1,188.24
c3cd83d323f6babbf0a03609bb7d54a3,7,1,78.77
c3db10f12ce959f2eafb254f169bac4d,24,1,76.04
c3e2e101197c3acccdd1d2a7618c6a73,27,1,67.6
c3eca8e7160b01c6b9dbbb5dcc456894,46,1,32.88
c3f52311e0d977b3a47d494f5302414d,44,1,21.76
c3fa4a9551e1d4ec50f1ed7eadccc4af,73,1,83.65
c4087df3fe3cc151f397a55cf54fbbc9,39,1,54.62
c40928532e1615f1e2be7fc5a537a400,79,1,130.5
c40b4a21d854ab194280dadc8998061f,1,2,255.84
c4132adf9e5de09a0617d3f8379ba027,20,1,115.35
c416aa74d59b95d000011f664b58c65e,38,1,68.2
c4170812d07d13081582cf0c2e6c3885,41,1,346.88
c426399972becd38ce02dba6eb721980,52,1,75.65
c4314bfbfa6e8b24033c3f8f64d426b1,43,1,111.43
c433e02e5e4f53b968f9b704b443f69e,28,1,171.61
c43530c253de630fad5e2630506af7cd,55,1,81.11
c4516e71049a603c96623eea5b5837ca,18,1,76.08
c45ece361aab055ea6c55b61eb2d99c0,34,1,427.3
c4748a8de4fa7ebeb30de3dd338e5ba1,56,2,194.95
c474aa6535920a61d59568be0ecfa4c2,39,1,102.06
c477eeb763c6b24fe733bd8d2ca39045,56,1,54.51
c480f0f39688b262755a426d125aea53,68,1,57.94
c488f6d456fa4dffb75bcf7cc4f6a1a3,24,1,62.59
c4897179d57e050171896bd35f4b64a5,57,1,95.22
c499023d38f0db1bcf3db96b3c8a5dee,24,1,35.0
c49a27e936b3da76d05e20fd18a310cb,58,1,156.09
c49b2b621213601a30f6d8a12c03534a,49,1,63.0
c4a0997ebd5dc2e05c2afdd835a002aa,29,1,216.8
c4a0d8b7f956907f32bb028cb80a64f3,23,1,107.44
c4aafd2eb2916764d0bf1acac201688a,15,1,76.76
c4ab594d69b7bea6181f097efc6d2d50,55,1,133.68
c4b224d2c784bae11ae98b6ae9f2454c,32,15,740.76
c4b36529306c541de778d6b5a3a7b298,84,2,296.03000000000003
c4b3fb0afd96e4c8c71544058d5abf6e,56,1,210.02
c4b58a6222c0dde3a93d032e15b1443d,67,1,114.86
c4bbe35ff5cb5a2d70cb00dfe6b68527,59,1,47.42
c4c643340c5d988d370b984a13ebea16,40,1,57.09
c4d781fcde967593104a3f3adaee38c6,41,2,118.19999999999999
c4d7b4c9565fdd26ff0a5b70880a9401,59,1,52.46
c4d9283195f6ed693c3ec224f26f9101,40,1,76.17
c4d9917748b1c4bc1abe17ae95c7c7a9,29,5,111.89000000000001
c4d9ec8c227594222eedd980cb28a6f4,5,2,247.20999999999998
c4e292752e8cf777263063aabc49b847,81,1,676.96
c4e8ef9c2866df08f505aac010b44a1f,24,1,32.6
c4eb99d1b5513defdeb43b8b22dd3de1,45,1,71.04
c4fe9fc8b5e1b4f9992db983d0429854,55,3,364.86
c50ad45eba3033113834be479f3d92a9,23,1,210.1
c512604224f6f9eb1d6e0d258c3a90e5,8,1,131.81
c514b0de391481a9854273b7529cf692,54,1,94.3
c514ffe529580228b5eac37e03c1c897,7,1,251.07
c517fc255818d42e5a44ab2574539a38,30,1,386.48
c51a1ea9fa9851c70f89d1178c861150,87,1,68.84
c5362308361f987c960c106c0a88f5ab,40,1,121.09
c536f6076a522ee8ef654e5ba09a19a4,50,1,138.91
c53d03f9adc99be09f81483b33682322,63,1,166.65
c54a55223f4f92b93724a0337fde5b0f,60,1,352.98
c553ad0bb4d5018a245654d2be0f4905,23,1,153.24
c55ad9a8c04e8009e4ac169f7344a583,39,1,64.99
c5628087b9b42549720ee8b57f0a6a98,6,1,55.79
c574ecf69ca7ba500c1b9d4e27fffe1b,27,1,119.93
c5769306aa1a28d590dc144eca2a9206,43,1,144.12
c58977871f50396961d4215dde0bd4d7,64,1,64.21
c59727588c2632b14a0e72970350a3ef,17,1,113.91
c59c76d8987b75134db5a3003cba1de6,63,1,42.95
c59f4f273ca8d8af145356dbce9d6215,18,1,171.29
c5a65d154638d2699e01bb8dce88e917,51,1,79.56
c5ac119ab2aa65ff15488f1cca9a13d5,1,1,595.3
c5b40dd9a747614a0f760decbabc0d23,23,2,82.12
c5b4ca98504fdf208ebf29bcf20dcbad,65,1,75.56
c5b5d779a0a9bc39e2d353566b29ee12,52,1,40.1
c5c40d927c858569c7c30ca11cec113b,56,1,43.86
c5c742af68f4e716c4f18b507f17ed2e,50,1,106.38
c5ceb73ab5a3e6f8f7c1181ffacde6ed,66,1,46.05
c5e25440a147367c5b2ee3d48f6ac7a5,88,1,21.95
c5f0d3a9f49be326dd2b7f48ec5d7912,59,1,180.24
c5f0ff72edaa56e5e8eb0456c3c97ecb,48,1,253.01
c5f6047fb345ffd234cf5b26268988be,24,2,383.45
c5f7c49309422ad1ab3af1c3519f92f5,44,1,13.68
c5fefc4c6dc4c674694bdcdfeb55781d,31,1,31.6
c60a3ddb000c06807f59d3d5cbbfb59f,47,1,370.6
c60e5f46f049a65af202a4bc602aa347,51,1,36.9
c6133cd953fb7d6c7c74e251cca5201d,8,1,62.01
c6191874019c0cb3ff510f571bfe6ae0,0,1,48.09
c61a102ea9a78d4b4f148453fdc09d43,74,1,38.42
c627dee70494f392ae336ea20e9fc3d1,35,1,194.01
c62c0bf678e72761c14d71793c64136e,27,1,246.35
c63a14a83d3c4b14423a65d92d6e0a2f,12,1,27.77
c63c0b1ccd9e3a6c8ddd1a52c4ede43d,84,1,115.9
c63e44efa43f3947087aee96b388d949,17,1,141.15
c6421780fa90e9ac294ca550ce8047cc,89,1,101.28
c65313f0613e1292047eca9a86fdb0a1,18,1,127.23
c6557ef8aee5f76221cc8e12ed3b4826,60,1,69.96
c66153f5ff38b19dbfb0e5d626c0449a,15,1,23.77
c67aba22fcf949aa77170780f15d257a,53,1,254.42
c67d77555c45c127d1499507a038f8f3,14,1,83.23
c67ee1e99c77e8a02425ba1168643799,35,1,79.19
c68af16378e0f4457224f064d93e15ed,54,1,65.31
c692007cb765407ea7510cb5b4f47512,59,1,135.18
c692dbfab628a16e10695cea4e43fcd9,33,1,117.37
c69639ce8dcb5bdba265004531a3747a,38,1,211.4
c6b51845f27053a7f956039660c1f539,37,1,256.43
c6b99a3f607831e0efa54fd18a05c7c9,42,1,772.51
c6b9c99e610da744b689d8f546c33acc,66,1,100.54
c6c17c2de35135b49a28feaa51e8fcc3,29,1,561.66
c6c431ac2e6fb4433711fa86143dc446,90,1,84.15
c6d04cc582cb4e8488bc99994c62e6ed,78,1,42.42
c6ec01cfe3d613c9b55c8e63eec06168,76,1,81.88
c6ee247499e7f1a36326926ac3b78265,52,1,136.05
c6f1615b629142d8ebc815ac300bc854,45,1,127.01
c71c9304453701631f589b64d6aa5dce,60,1,90.58
c71e44e5e3c5e5a320321c3d3a868c20,17,1,116.45
c724cdc788aa13dccaf1fd45229b40d6,70,1,187.24
c72567dce9df39b8307a84ad3bd28b43,71,1,28.62
c726f72b9f8eee62eda7a2092c1f9a47,86,1,64.75
c73515a015883160776b8181a133567d,19,1,77.57
c735c714dbe80672320182bb48bba3ba,33,1,363.76
c7392502d34b8a5b56dc2b063722a28d,66,1,114.53
c740e4e1f1ea155587555c6ae3d89c76,22,1,201.04
c745b63e62dd4ade45d673b2ebb54160,20,1,152.38
c74e6e27f6149abbc364faba5d7d4357,14,1,91.26
c75509c723877bfaa691bba889dcf227,87,1,114.79
c756e1910755edd88c00ac3f46baba4b,85,1,66.98
c7595c2a24dc66529995c52bf2110e5c,31,1,144.91
c75c9d7b64971896c6c147a4829bc31c,84,1,115.81
c76088de73d1eeaead9b7d84ae04b9f3,57,1,28.29
c7635497d15ff3d2935040331df7f001,39,1,105.28
c76b9b7efd2e02d6c8627bf5ad450622,65,1,102.33
c76c0ebec1c44b44dca88e42b23149f1,78,1,58.7
c76dbe63126a89c815fe9716acfdb4a1,8,1,50.5
c775c6d539b352d63da235b46ae283e8,15,1,34.0
c77e23eaf95f4eccf648bd5f480f1ea3,17,1,106.06
